product_id,product_name,aisle_id,department_id,nid
3739,Organic Dry Roasted & Salted Cashews,117,19,3838
3740,Gluten Free Fire-Roasted Vegetable Pizza,42,1,2845
3756,0% Fat Blueberry Greek Yogurt,120,16,1144
3765,Original Whole Fat Lactose Free Milk,91,16,6320
3774,NUT-rition Chocolate Nut Mixed Nuts,117,19,1282
3780,Bioactive Manuka 24+ Honey,47,11,3175
3782,"Bread, Jewish Rye",112,3,643
3784,Large Pasteurized Eggs,86,16,6668
3789,0% Fat Superfruits Greek Yogurt,120,16,2242
3795,Oven Roasted Chicken,96,20,335
3798,Pink Lady Apples,24,4,2039
3805,Orange Honeydew Melon,24,4,120
3822,Green Magic Chia Squeeze,117,19,3673
3824,Turmeric Supreme Extra Strength,47,11,4672
3825,Yopa! Greek Nonfat Yogurt With Lowfat Granola & Strawberries,120,16,2242
3826,Hemp & Greens Burger,42,1,5094
3838,Organic Jumbo Sunflower Seeds,117,19,6607
3843,Organic Brussels Sprouts,83,4,46
3856,Deli Fresh Smoked Turkey Breast,96,20,4587
3862,Light & Fit Non Fat Blueberry Greek Yogurt,120,16,1145
3864,Light Smoked Portuguese Sardines in Tomato Sauce,95,15,5229
3872,Organic Greek Yogurt Peach,120,16,129
3880,Corn Maize Tortillas,128,3,2628
3886,Organic Maple Brown Sugar Granola,57,14,6060
3888,Organic Chile Lemon Pistachio,117,19,2710
3896,Organic Honey Sweet Whole Wheat Bread,112,3,4308
3897,Reduced Bitterness Brewer's Yeast,47,11,2788
3901,Flintstones Plus Immunity Support Multivitamin Supplement,47,11,7498
3917,Flaxmilk 1200 mg Omega-3 Vanilla,123,4,1950
3924,"Yogurt, Creamline, Orange Creme",120,16,2473
3931,Sweet & Spicy Tuna Creations,95,15,1129
3950,L-Lysine With B6 500 Mg,47,11,7020
3952,Organic Broccoli Crowns,83,4,3467
3958,Dairy Free Cultured Chocolate Coconut Milk,120,16,2954
3959,Bacon Caesar Kit,123,4,515
3974,Megaflora Plus High Potency Probiotic,47,11,3700
3982,Whole Cantaloupe,24,4,1294
3988,Roasted Salted Peanuts,117,19,1206
3999,Bosc Pear,24,4,434
4011,Colby Jack,2,16,556
4017,Butternut Squash Yogurt,120,16,1144
4036,Arnica Montana 30X Homeopathic Pellets,47,11,7211
4039,Tempt Original Hemp Milk,91,16,1230
4041,"Melatonin Adult Gummies, White Tea & Passion Fruit, Sugar Free",47,11,3905
4050,Burdock Root Herbal Supplement Drops,47,11,358
4060,Strawberry Light & Fit Nonfat Yogurt,120,16,1056
4080,Diced White Onion,123,4,516
4082,"Hearts of Palm, Sliced",95,15,207
4097,Whole Grain Loaf,112,3,683
4101,Horseradish Cheddar,2,16,448
4107,Crispy Samosas with Saag Paneer,42,1,1970
4108,"Almonds, Marcona",117,19,174
4113,Fat Free Tuna Salad With Crackers Snack on the Run!,95,15,5199
4118,Complete Gummies Children's Multivitamin Supplement,47,11,8135
4119,Prunes in 60 Smart Calorie Packs,117,19,5713
4121,Organic Red Delicious Apples,24,4,799
4122,Omega-3 Fish BOdy Oils 1000 mg,47,11,6615
4133,Leafy Romaine Salad Blend,123,4,4374
4134,Organic Stone Ground Tortillas,128,3,4748
4137,Whole Grain Oat Cereal,121,14,683
4145,Organic Chicken Breast In Water,95,15,2275
4149,Frozen Organic Blueberries,24,4,1503
4150,Premium Genoa,96,20,675
4168,Rutabaga Organic,83,4,524
4170,"Cereal, Veganic Sprouted, Spelt Flakes",121,14,4920
4182,Natural Delights Medjool Dates,117,19,1892
4189,"Yogurt, Goat Milk, and Fruit, Banana & Natural Vanilla Bean with Pear, 2+",120,16,6854
4202,Cookie Crisp Cereal,121,14,453
4208,Pink Lemonade Vitamin C 1000mg Drink Mix Dietary Supplement,47,11,7238
4210,Whole Milk,84,16,615
4216,Light Banana Cream Pie Fat Free Yogurt,120,16,3031
4226,Black Pepper Turkey Breast,96,20,335
4234,Liquid Eggs 99% Real Egg Product,86,16,6320
4244,MSM Sulfur Capsules,47,11,3195
4248,Brie Cheese Wedge,2,16,570
4254,Wild Blueberries,117,19,1103
4264,Organic Sweet Pepper Medley,123,4,799
4278,Herring In Real Sour Cream,95,15,388
4291,Ultimate Apricots,117,19,531
4310,Tranquil Sleep Chewable Tablets,47,11,4777
4317,Solid White Albacore Tuna In Water,95,15,1883
4321,California Endive Farms,123,4,2337
4324,Sliced Extra Sour French Bread,112,3,3388
4329,Yellowfin Tuna in Pure Olive Oil,95,15,1579
4331,Premium Deli Smoked Ham,96,20,2159
4334,Flu Symptom Relief Pellets,47,11,1386
4337,Immune C Gummies,47,11,1871
4344,Ciabatta Bread,112,3,489
4348,"Golden Berries, Vine Ripened, Organic",117,19,895
4350,Mushroom And Ricotta Ravioli,2,16,3655
4352,Beverage Tab Wild Berry,47,11,2320
4355,Greek Nonfat Vanilla Yogurt with M&M's,120,16,2195
4356,Danish Havarti Cheese,2,16,488
4363,Ambrosia Apples,24,4,403
4373,Rustic Ciabatta Loaf,112,3,489
4377,Bag of Oranges,24,4,387
4378,Moringa V Capsules,47,11,3175
4388,Vitamin D3 2000 IU,47,11,6461
4396,Oven Roasted Sea Salt Almonds,117,19,3049
4407,Saw Palmetto Berries,47,11,412
4410,Organic Flax Plus Multibran Flakes,121,14,1182
4411,Artisan Style Corn & Whole Wheat Blend Tortillas,128,3,4914
4412,Complete Prenatal System Food-Based Multivitamin,47,11,7498
4414,Total 0% with Raspberry Nonfat Greek Strained Yogurt,120,16,2242
4419,Mini Duck Rillette,96,20,2998
4427,"Figs, Black Mission",117,19,661
4434,Floravital Iron + Herbs Liquid Extract,47,11,3700
4442,Spinach Plus Powergreens!,123,4,2433
4449,Valerian Poppy Supreme,47,11,676
4451,Organic Skim Milk with DHA Omega-3,84,16,1950
4463,Large AA Eggs,86,16,2364
4465,Ataulfo Mangos,24,4,435
4466,Umcka FastActives Cold & Flu Relief Powder Packets Berry,47,11,5078
4467,Strawberry Blueberry Drinkable Yogurt,120,16,1145
4472,Toasted Coconut Almondmilk Blend,91,16,900
4473,Organic Sprouted Whole Grain Bread,112,3,3382
4476,Walnut Halves And Pieces,117,19,65
4485,Cinnamon Raisin Granola,57,14,1267
4488,Every Man's One Daily 40 Plus Tablet,47,11,5804
4498,Maple Granola Cereal,57,14,602
4518,Organic Pomegranate,24,4,330
4524,Zesty Pizza Sprouted Flax Snax,117,19,361
4532,Reduced Fat Garlic & Herbs Spreadable Cheese,2,16,7471
4534,Greek Yogurt Flip Salted Caramel Crunch,120,16,2242
4539,Santa Fe Caesar Complete Salad Kit,123,4,697
4541,Rainier Cherries,24,4,349
4560,Greek 100 Calories Whips! Strawberry Fat Free Yogurt Mousse,120,16,6263
4562,English Seedless Cucumber,83,4,1219
4564,Pasilla Pepper,83,4,617
4567,Pecorino Romano Cheese,2,16,363
4574,Organic Fat Free French Vanilla Yogurt,120,16,1231
4581,McCormick Minced Onion,123,4,335
4583,Mixed Berry,24,4,672
4595,Italian Dry Salame,96,20,617
4596,Dark Chocolate Almondmilk,91,16,728
4605,Yellow Onions,83,4,568
4608,Very Vanilla Soymilk Singles,91,16,1025
4609,Sweet Baby Lettuce,123,4,1144
4610,Country Sourdough Bread,112,3,1007
4621,Organic Granny Smith Apple Bag,24,4,2998
4661,Aloe Vera Gel (Whole Leaf),47,11,4579
4671,Red Cabbage,83,4,656
4675,Boniato Sweet Potato,83,4,145
4690,Lamb Breast Riblets,122,12,324
4692,Organic Vanilla Bean Greek Yogurt,120,16,1056
4696,Sliced Dried Beef,95,15,335
4703,Fresh Garlic & Herb Goat Cheese,2,16,802
4739,Whole Chipotle Chili,24,4,991
4741,Bag of Gala Apples,24,4,750
4764,Merlot & Sharp Cheddar Cheese,2,16,2667
4765,"Salami, Italian Dry",96,20,90
4780,Greek Nonfat Yogurt Vanilla,120,16,1936
4781,Original Coconut Milk Creamer,91,16,86
4790,Organic Unsweetened Original Non Dairy Almond Beverage,91,16,4666
4792,Panda Puffs Peanut Butter Cereal,121,14,6506
4793,Wild Berry Smoothie,120,16,3569
4796,Baby Portabella Mushrooms,83,4,687
4805,Simply 100 Mixed Red Berry Blended Non-Fat Greek Yogurt,120,16,3679
4809,Greek Whole Milk Blended Blueberry Yogurt,120,16,2242
4814,"Salad Kit, Light Caesar",123,4,1760
4821,Tropical Mix,123,4,1255
4824,Floravital Iron + Herbs Liquid Extract Formula,47,11,8213
4825,Paleo Granola Cranberry Lemon,57,14,1808
4828,Krave Double Chocolate Cereal,121,14,2594
4834,"Garlic, Elephant",83,4,625
4838,Original Blackberry Harvest Low Fat Yogurt,120,16,3679
4853,Broccoli Rabe,83,4,47
4855,Diced Butternut Squash,123,4,3388
4860,Sesame Bagel,117,19,23
4864,"Milk, 2% Reduced Fat, Chocolate",84,16,2302
4867,Gone Nuts!  Raw & Sprouted White Chocolate Cashews and Almonds,117,19,6263
4879,"Milk, Fat Free",84,16,138
4884,Roasted Chestnuts,117,19,641
4889,Mini Peeled Carrots,83,4,555
4892,Wedge Roquefort,2,16,595
4898,Vitamin C 250 mg 60 Gummies,47,11,3150
4901,Ultra Colloidal Silver,47,11,2729
4914,Original Almond Chai Ready to Drink,91,16,4806
4920,Seedless Red Grapes,123,4,1196
4931,Sesame Sticks,117,19,23
4936,Nordic Omega-3 Tangerine Gummies,47,11,2594
4939,Ciabatta Rolls Take & Bake,112,3,5898
4940,Organic Plain Greek Yogurt,120,16,1766
4942,Vanilla Almond Breeze,91,16,475
4945,Large Pineapple Chunks,123,4,799
4947,Lafayette Butter Lettuce & Radicchio Salad Blend,123,4,3467
4950,Tots Greek Banana Pumpkin/Mango Spinch,120,16,3945
4954,Multi Kids Complete + Fiber Gummies,47,11,1879
4957,Total 2% Lowfat Greek Strained Yogurt With Blueberry,120,16,7428
4962,Yotoddler Organic Pear Spinach Mango Yogurt,120,16,4046
4963,Organic Opal Apple,24,4,1694
4982,Organic Stoneground Flakes Cocoa Clusters Cereal,121,14,6590
4992,Vidalia Onion,123,4,2330
5012,Honey Pomegranate Greek Yogurt,120,16,1144
5013,Nutty for 'Nana Low-Fat Greek Yogurt,120,16,2242
5022,Apricot,24,4,531
5025,Green Onions,83,4,639
5033,California Pitted Prunes,117,19,435
5034,"P3 Smoked Ham, Cheese & Cashews Portable Protein Packs",96,20,4280
5037,Double Fiber Whole Grain Bread,112,3,4483
5038,Eggs,86,16,672
5054,Organic Kabocha Squash,83,4,801
5063,Maple & Pecan Granola Gluten Free,57,14,326
5069,Danimals Strawberry Explosion & Strikin' Strawberry Kiwi Smoothies,120,16,5093
5077,100% Whole Wheat Bread,112,3,4348
5079,Roasted and Salted Pistachios,117,19,1969
5083,98% Fat Free Premium Ham With Natural Juices,96,20,4795
5084,Turk'y Roast,42,1,1681
5093,Lactose Free Shredded Cheese Cheddar,91,16,822
5096,Sweet Green Peas,83,4,1147
5099,Black Bean with Onion & Garlic Crackers,83,4,5798
5108,Whole Milk Bulgarian Yogurt,120,16,627
5111,Whole Cranberries Dipped in Dark Chocolate,117,19,2060
5112,Danimals Swingin' Strawberry Banana Smoothie,120,16,5093
5115,Organic Medium Brown Eggs,86,16,1830
5120,Organic Vanilla Soymilk,91,16,126
5122,Reduced Fat Midnight Chocolate Milk,84,16,1292
5130,Organic Herb Blend,123,4,799
5134,Organic Thompson Seedless Raisins,117,19,2291
5155,Odorless Fish Oil Dietary Supplement,47,11,8354
5159,Crossovers Cocnt Curry Cashew,120,16,3840
5163,Premium Super Sweet Corn Bi-Color,83,4,1828
5164,Hint Of Sea Salt Almonds Mini Nut-Thins,117,19,2424
5184,Organic Red Grape Tomato,83,4,799
5191,Flintstones Toddler Gummies,47,11,1054
5193,Organic Multi Grain Omega 3 Bread,112,3,4483
5197,Light & Fit Greek Yogurt,120,16,1231
5212,Watermelon Chunks,123,4,102
5214,Organic Corn Flakes Fruit Juice Sweetened Cereal,121,14,6825
5215,Beef Cube Steak,122,12,335
5218,Black Bean Chipotle Vegan,42,1,2429
5225,Supreme Vegan D 2000 IU,47,11,135
5238,Original Flatbread,128,3,85
5251,Shaved Brussel Sprouts,123,4,46
5262,Brown Extra Large Grade AA Eggs,86,16,2364
5280,Southwest Chopped Salad,123,4,697
5286,Rose Hips Tangerine Slippery Elm Lozenges,47,11,3243
5287,Gluten Free Penne and Cheese,42,1,2723
5288,Country Wheat Bread,112,3,602
5290,"Cheese, Smoked Provolone",2,16,363
5292,Magnesium Calcium+ Multi-Mineral Supplement Tablets - 180 CT,47,11,8234
5294,Guava Yogurt Smoothie,120,16,1144
5296,Roasted Salted Almonds,117,19,3049
5297,Marshmallow Root,47,11,102
5323,Organic Strawberry Lowfat Yogurt Smoothie,120,16,1145
5326,White Anchovies In Water,95,15,2372
5343,Cashews Roasted Sprinkling Of Salt,117,19,3462
5347,"Adults MultiGummies, Cherry, Berry, Orange",47,11,1857
5348,Oxylent  Multivitamin Drink Powder 5-in-1 formula Sparking Mandarin,47,11,6041
5350,1% Lowfat Chocolate Milk,84,16,5349
5354,Honey Bunches of Oats with Almonds Cereal,121,14,5523
5360,BioKefir Pomegranate & Blueberry Flavor Cultured Milk,120,16,6852
5363,Blue Corn Tortilla,128,3,4174
5369,Dandelion Greens,83,4,119
5372,Oats Apple Cinnamon Blended Low-Fat Greek Yogurt,120,16,2242
5375,Sweet Apple Slices,123,4,368
5381,Plain Crumpets,112,3,231
5385,Country White Bread,112,3,295
5386,Strawberry,120,16,672
5388,Country French Bread,112,3,481
5390,Boneless Beef Chuck Roast,122,12,335
5393,Organic Whole Chocolate Milk,84,16,2933
5396,Breaded Vegan Shrimp,42,1,2429
5398,Organic Red Pear,24,4,615
5406,"Triple Zero Vanilla, Blended Greek Nonfat Yogurt",120,16,2242
5408,Sam E 400 MG Tablets,47,11,7146
5421,Peach 0% Fat Oikos Greek Yogurt,120,16,3650
5427,"Cheese, Marinated, Sheep & Goat Blend",2,16,4356
5431,Guerrero 10 Ct 15 Oz Fresquirica,128,3,2940
5434,Melatonin 300 mcg Tablets,47,11,4529
5437,Seasonal Fruit Salad,123,4,2319
5438,Prosciutto,96,20,1924
5450,Small Hass Avocado,24,4,607
5451,Organic Zucchini Spirals,83,4,2213
5456,Green Tea With Ginseng and Honey,96,20,1865
5483,Organic Flax Oil Supplement,47,11,4202
5485,Pumpkin Seeds,117,19,615
5492,Deluxe Honey Roasted Whole Cashews,117,19,2814
5514,Organic Homogenized Whole Milk,84,16,3471
5521,Delice De Bourgogne Soft Ripened Cheese,2,16,364
5523,"Super C, 1000 mg, Tablets",47,11,3621
5525,Tofu,91,16,673
5535,Large Brown Free Range Eggs Grade A,86,16,2364
5543,Toasted Rice And Wheat Flakes Cereal,121,14,2007
5545,Cage Free Real Egg Product,86,16,6320
5550,YoBaby Peach Pear Yogurt,120,16,129
5554,Noni Liquid Supplement,47,11,1829
5564,Original Unsweetened Dairy-Free Beverage,91,16,4666
5566,Caesar Supreme Salad Kit,123,4,697
5567,Milk Free Ricotta Cheese,91,16,1838
5568,Lunchmeat,96,20,641
5572,Kellogg's Frosted Mini Wheats Maple Brown Sugar Cereal,121,14,6440
5576,"Deli Fresh Maple Honey Ham, Bold, 97% Fat Free, Gluten Free",96,20,4831
5578,Okra,83,4,659
5584,"Vitamin D3 Gummies, 1000 IU, Great Wild Berry Taste!",47,11,5610
5587,Jalapeño Pumpkin Seeds,117,19,1450
5591,Melatonin 3 Mg Strawberry Flavored Dietary Supplment,47,11,7122
5597,"Deep Green Blends, Kale",123,4,1500
5604,Idaho Potatoes,123,4,672
5612,Reduced Fat Milk,84,16,1292
5613,Butter Top Whole Grain Wheat Bread,112,3,4483
5616,Mexican Papaya,24,4,747
5618,Cauliflower,83,4,5
5622,Cocktail Tomatoes on the Vine,123,4,4374
5628,"Rhodiola Rosea, Standardized, Premium Extract, Vegetarian Vcaps",47,11,7226
5629,Bag of White Round Eastern Potatoes,83,4,6148
5630,"Soft Wraps, Gourmet, Multigrain, Extra Virgin Olive Oil",128,3,4095
5634,Organic Pasture Raised Local Eggs,86,16,4204
5638,Soft Ripened Mini Bucheron Goat Cheese,2,16,3078
5639,"Goji Berries, Yogurt Covered",117,19,2242
5640,Vanilla Soy Creamer,91,16,938
5652,Organic Red Potatoes,83,4,227
5663,Chocolate Energy Supplement,47,11,1129
5667,100% Chelated Magnesium,47,11,5937
5669,Sunflower Kernels Roasted & Salted,117,19,3732
5675,Extra Strength Hair Skin and Nails,47,11,2816
5680,All Natural Homogenized Vitamin D Milk,84,16,8770
5681,Country Bread,112,3,515
5682,Taro Puffs,42,1,271
5689,Every Man's One Daily Tablet,47,11,1867
5690,Organic Tangellos,24,4,276
5695,Real Bread,112,3,515
5698,Pineapple Gold Organic,24,4,799
5709,Ester-C Plus 500 Mg Vegicaps,47,11,7020
5715,Lowfat Kefir Peach,120,16,1500
5717,Organic Greek Blueberry Whole Milk,120,16,6285
5720,Original Chik Patties,42,1,1255
5750,Total Plain Greek Strained Yogurt,120,16,1766
5753,Homestyle Fruit & Nut Granola,57,14,4596
5766,Honey & Oat Blenders,121,14,992
5781,"Rice Vegan Slices, Cheddar Flavor",91,16,6106
5782,Grade A Large White Eggs,86,16,2364
5785,Organic Reduced Fat 2% Milk,84,16,6605
5812,Natural Calm Magnesium Supplement,47,11,6905
5818,White Onion,83,4,656
5819,Baby Carrots,123,4,584
5825,Organic Celery,83,4,628
5836,Arctic D Cod Liver Oil Lemon,47,11,2567
5837,Collard Mustard Turnip Greens Southern Blend,123,4,4374
5838,"Turmeric, Non-GMO Vegetarian Capsules",47,11,7765
5854,Diced Red Onion,123,4,516
5860,Sweet Chili Pistachios,117,19,102
5876,Organic Lemon,24,4,615
5884,Royal Gala Apples,24,4,675
5887,Nut Goodie Bag,117,19,1602
5890,Kind Organics Plant Calcium,47,11,1327
5892,LLF QUINOA BURGER,42,1,1713
5893,Probiotic Gummies,47,11,2193
5894,Natural Whole Steamed French Ardeche Chestnuts,117,19,5632
5895,White Asparagus,83,4,530
5915,Romano Cheese Wedge,2,16,510
5925,Fruit & Nut Granola Cereal,121,14,2466
5928,Grillers Original Burgers,42,1,1483
5932,All Natural Extra Fancy Pine Nuts,117,19,2689
5951,Living Butter Lettuce,123,4,1144
5957,Naturals Roast Beef,96,20,335
5958,Rainbow Chard,83,4,669
5970,Whole Grain White Bread,112,3,683
5971,Salt & Pepper Pistachios,117,19,117
5972,Whole Golden Zahidi Dates,117,19,718
5976,Veggie Lover's Salad Blend,123,4,5593
5984,Clam Juice,95,15,594
5987,Mandarins,123,4,515
5991,Bok Choy,83,4,306
5995,Asiago Pressato,2,16,673
6000,Organic Baby Romaine,123,4,799
6001,Morning Vanilla Almond Oat Crunch,121,14,1144
6003,Berry Valley Blueberries,24,4,1103
6008,Organic Apples,24,4,615
6009,Natural Delights Pitted Medjool Dates,117,19,3388
6013,Organic Sun Dried Dates,117,19,251
6022,Shredded Sharp Cheddar,2,16,1360
6037,Neti Pot,47,11,673
6039,Chromium Picolinate - 500mcg,47,11,7226
6043,Blueberry Vanilla Polar Puffs Cereal,121,14,1145
6044,Island Fruits,117,19,672
6057,Certified Gluten-Free Oats Natural Oatmeal Packets - 8 CT,121,14,4729
6060,Turkey Salami Slices,96,20,437
6073,Vanilla Yogurt Rasins,117,19,1056
6080,Organic High Protein Blueberry Harvest Granola,57,14,5284
6093,Roma Tomatoes,83,4,537
6095,"Yogurt, Greek, Traditional, Honey Flavored",120,16,1366
6102,Organic Smokey Chipotle Crunchy Kale,123,4,232
6104,Whole Milk Plain Yogurt,120,16,130
6108,Honey Nut Os,121,14,615
6111,Mediterranee Strawberry Yogurt,120,16,1056
6121,Broccoli Medley,123,4,532
6123,Organic Raspberry Cultured Soy,120,16,2454
6134,Aloe Vera Juice Inner Fillet Dietary Supplement,47,11,6112
6144,Tomato & Basil Pizza Veggie Burgers,42,1,3559
6179,Berries & Cherries Paleo Granola,57,14,1078
6187,Raisin Bran Cereal,121,14,602
6191,Tostada Shells,128,3,203
6198,Soft Ripened Brie Cheese Double Creme,2,16,1929
6205,Pistachios Roasted & Salted,117,19,2254
6206,Calcium Magnesium Zinc Tablets,47,11,2938
6213,Kellogg's Corn Flakes Cereal,121,14,4250
6218,Organic Avocados,83,4,607
6223,Original Almond Coconut Blend,91,16,799
6230,Organic Hemp Hearts,117,19,1230
6234,All Natural Sodium Free Whole Wheat Bread,112,3,2818
6236,BBQ Ranch Chopped Salad,123,4,3559
6238,Lettuce Red Butter Organic,123,4,91
6255,Multi-Grain Cheerios Dark Chocolate Crunch Cereal,121,14,6441
6257,Raw Organic Cacao Powder,47,11,5150
6258,Fit Triple Berry Crunch Whole Grain Granola,57,14,5771
6262,Pomegranate Dried Cranberries,117,19,330
6267,Good Mood Tonic,47,11,388
6268,Pain Rustique French Bread,112,3,697
6269,Brisling Sardines In Water,95,15,4764
6270,Chunk Light in Oil Tuna,95,15,604
6275,Simply Maize Cereal,121,14,602
6277,Dark Chocolate Yogurt Raisins,117,19,1144
6282,Gluten Free Baguettes,112,3,2198
6291,Ezekiel 4:9 Flax Sprouted Grain Bread,121,14,895
6293,Dailyfoods Vitamin D-3 1000 Iu,47,11,4859
6295,Serrano Peppers,123,4,106
6301,Vitamin C-1000 with Rose Hips,47,11,3150
6303,Raspberry Ginger Clusters & FLakes,121,14,3858
6311,PS Genoa Salami,96,20,489
6318,Oikos Triple Zero Greek Vanilla Yogurt Cups,120,16,2867
6322,Organic Raw Whole Milk,84,16,1203
6335,Lettuce Romaine Hearts,123,4,816
6336,Organic Soft White Bread,112,3,3318
6340,Frosted Flakes Cereal,121,14,6096
6341,Brown Eggs,86,16,394
6347,Unsweetened Almond Milk,91,16,1101
6352,Triple Zero Peach Oikos Greek Yogurt,120,16,2867
6361,Soft Potato Bread,112,3,602
6370,Cherry & Wild Berries Energy B12 1000 Mcg Adult Gummies,47,11,6590
6381,Grillers Prime Burgers,42,1,1483
6383,All Whites 100% Egg Whites,86,16,3324
6384,Almond Chia Granola Clusters,57,14,715
6406,Halved Brussels Sprouts,123,4,46
6417,Black Elderberry,47,11,2330
6438,Light Original Almond Milk,91,16,85
6454,Whole Wheat Bread Loaf,112,3,952
6457,Organic Koala Crisp Chocolate Cereal,121,14,6168
6460,Baby's DHA With Vitamin D3,47,11,5818
6462,Fava Beans,83,4,617
6473,Bag of Lemons,24,4,387
6481,Vanilla Almond Coffee Creamer,91,16,938
6486,Pate De Champagne,2,16,549
6490,Vitamin D3 1000 IU in Extra Virgin Olive Oil Softgels,47,11,5767
6507,Key Lime Oikos Greek Yogurt,120,16,2867
6508,Oh My Yog! Madagascar Vanilla Trilayer Yogyurt,120,16,2881
6522,Vanilla Soymilk,91,16,126
6529,Organic Organi Ruby Sensation Potatoes,123,4,268
6532,Organic YoKids Very Berry Smoothies,120,16,5365
6533,1% Lowfat Organic Milk,84,16,2677
6535,Meatless and Soy-Free Turk'y Burger,42,1,5370
6549,Oat Bran Gluten Free,121,14,326
6555,Parmesan Beef Meatballs,122,12,1016
6558,Cracked Pepper Turkey Breast,96,20,335
6580,Kali Bichromicum 30 C,47,11,523
6581,Cucumber,83,4,1260
6584,Organic Semi Sweet Chocolate Beverage,84,16,5067
6586,Super Garlic Croutons,112,3,3467
6591,Vitamin C 500 mg,47,11,6615
6595,Sourdough Garlic Bread,112,3,2820
6596,Vitamin Code Raw B-12,47,11,8137
6598,Butternut Spirals Organic,123,4,3106
6601,Spirulina Organic Gluten Free Bread,128,3,326
6603,Organic Marshmallow Root,47,11,747
6612,Men's Health NUT-rition Mix,117,19,1457
6618,Classic Bologna,96,20,672
6622,Honey Vanilla Flavored Low Fat Cultured Kefir,120,16,5546
6629,Mangolicious,120,16,669
6638,Organic Brown Rice Crisps Cereal,121,14,2818
6642,Plain Soymilk,91,16,232
6647,Navel Orange,24,4,202
6648,Fat Free Yogurt Light Raspberry Cheesecake,120,16,1144
