product_id,product_name,aisle_id,department_id,nid,name,serving_size,total_fat,fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,vitamin_k,calcium,copper,iron,magnesium,manganese,phosphorus,potassium,selenium,zinc,protein,carbohydrate,sugars,product_freq
41065,Organic Yellow Squash,83,4,132,Yeast extract spread,100 g,0.9g,0.90 g,,0,3380.00 mg,65.1 mg,3786.00 mcg,2993.00 mcg,127.500 mg,4.600 mg,17.500 mg,23.375 mg,0.00 IU,0.50 mcg,0.000 mg,0.0 mg,0.00 IU,0.00 mg,0.0 mcg,67.00 mg,0.245 mg,4.04 mg,180.00 mg,0.261 mg,104.00 mg,2100.00 mg,27.6 mcg,4.19 mg,23.88 g,20.42 g,1.60 g,11223
43122,Organic Bartlett Pear,24,4,132,Yeast extract spread,100 g,0.9g,0.90 g,,0,3380.00 mg,65.1 mg,3786.00 mcg,2993.00 mcg,127.500 mg,4.600 mg,17.500 mg,23.375 mg,0.00 IU,0.50 mcg,0.000 mg,0.0 mg,0.00 IU,0.00 mg,0.0 mcg,67.00 mg,0.245 mg,4.04 mg,180.00 mg,0.261 mg,104.00 mg,2100.00 mg,27.6 mcg,4.19 mg,23.88 g,20.42 g,1.60 g,37706
44799,Fresh CA Grown Eggs,86,16,132,Yeast extract spread,100 g,0.9g,0.90 g,,0,3380.00 mg,65.1 mg,3786.00 mcg,2993.00 mcg,127.500 mg,4.600 mg,17.500 mg,23.375 mg,0.00 IU,0.50 mcg,0.000 mg,0.0 mg,0.00 IU,0.00 mg,0.0 mcg,67.00 mg,0.245 mg,4.04 mg,180.00 mg,0.261 mg,104.00 mg,2100.00 mg,27.6 mcg,4.19 mg,23.88 g,20.42 g,1.60 g,10260
46984,Organic Coconut Spread,91,16,132,Yeast extract spread,100 g,0.9g,0.90 g,,0,3380.00 mg,65.1 mg,3786.00 mcg,2993.00 mcg,127.500 mg,4.600 mg,17.500 mg,23.375 mg,0.00 IU,0.50 mcg,0.000 mg,0.0 mg,0.00 IU,0.00 mg,0.0 mcg,67.00 mg,0.245 mg,4.04 mg,180.00 mg,0.261 mg,104.00 mg,2100.00 mg,27.6 mcg,4.19 mg,23.88 g,20.42 g,1.60 g,1416
45,European Cucumber,83,4,1507,"Sea cucumber, yane (Alaska Native)",100 g,0.4g,0.40 g,,0,0,0,0,0,3.200 mg,0,0.940 mg,0.050 mg,310.00 IU,0,0,0,0,0,0,30.00 mg,0,0.60 mg,0,0,0,0,0,0,13.00 g,0.00 g,0,18413
10998,Yellow Corn Organic Tortillas,128,3,4748,"Snacks, salted, white corn, plain, tortilla chips",100 g,21g,20.68 g,2.8g,0,328.00 mg,19.4 mg,12.00 mcg,0.00 mcg,0.838 mg,0.297 mg,0.070 mg,0.140 mg,4.00 IU,0.36 mcg,0.179 mg,0.0 mg,0.00 IU,3.53 mg,20.9 mcg,106.00 mg,0.097 mg,1.52 mg,84.00 mg,0.388 mg,225.00 mg,182.00 mg,4.4 mcg,1.38 mg,7.10 g,67.78 g,0.78 g,2771
11461,White Corn Tortillas,128,3,4748,"Snacks, salted, white corn, plain, tortilla chips",100 g,21g,20.68 g,2.8g,0,328.00 mg,19.4 mg,12.00 mcg,0.00 mcg,0.838 mg,0.297 mg,0.070 mg,0.140 mg,4.00 IU,0.36 mcg,0.179 mg,0.0 mg,0.00 IU,3.53 mg,20.9 mcg,106.00 mg,0.097 mg,1.52 mg,84.00 mg,0.388 mg,225.00 mg,182.00 mg,4.4 mcg,1.38 mg,7.10 g,67.78 g,0.78 g,6575
11941,"Tortillas, Corn, Organic",128,3,4748,"Snacks, salted, white corn, plain, tortilla chips",100 g,21g,20.68 g,2.8g,0,328.00 mg,19.4 mg,12.00 mcg,0.00 mcg,0.838 mg,0.297 mg,0.070 mg,0.140 mg,4.00 IU,0.36 mcg,0.179 mg,0.0 mg,0.00 IU,3.53 mg,20.9 mcg,106.00 mg,0.097 mg,1.52 mg,84.00 mg,0.388 mg,225.00 mg,182.00 mg,4.4 mcg,1.38 mg,7.10 g,67.78 g,0.78 g,6100
25584,Yellow Corn Tortillas,128,3,4748,"Snacks, salted, white corn, plain, tortilla chips",100 g,21g,20.68 g,2.8g,0,328.00 mg,19.4 mg,12.00 mcg,0.00 mcg,0.838 mg,0.297 mg,0.070 mg,0.140 mg,4.00 IU,0.36 mcg,0.179 mg,0.0 mg,0.00 IU,3.53 mg,20.9 mcg,106.00 mg,0.097 mg,1.52 mg,84.00 mg,0.388 mg,225.00 mg,182.00 mg,4.4 mcg,1.38 mg,7.10 g,67.78 g,0.78 g,1469
26315,Organic White Corn & Wheat Tortillas,128,3,4748,"Snacks, salted, white corn, plain, tortilla chips",100 g,21g,20.68 g,2.8g,0,328.00 mg,19.4 mg,12.00 mcg,0.00 mcg,0.838 mg,0.297 mg,0.070 mg,0.140 mg,4.00 IU,0.36 mcg,0.179 mg,0.0 mg,0.00 IU,3.53 mg,20.9 mcg,106.00 mg,0.097 mg,1.52 mg,84.00 mg,0.388 mg,225.00 mg,182.00 mg,4.4 mcg,1.38 mg,7.10 g,67.78 g,0.78 g,4263
38827,Organic Traditional Flour Tortillas,128,3,4748,"Snacks, salted, white corn, plain, tortilla chips",100 g,21g,20.68 g,2.8g,0,328.00 mg,19.4 mg,12.00 mcg,0.00 mcg,0.838 mg,0.297 mg,0.070 mg,0.140 mg,4.00 IU,0.36 mcg,0.179 mg,0.0 mg,0.00 IU,3.53 mg,20.9 mcg,106.00 mg,0.097 mg,1.52 mg,84.00 mg,0.388 mg,225.00 mg,182.00 mg,4.4 mcg,1.38 mg,7.10 g,67.78 g,0.78 g,4451
12932,Super Greens Veggie Burgers,42,1,3559,McDONALD'S Bacon Ranch Salad with Crispy Chicken,100 g,6.3g,6.30 g,1.6g,22mg,273.00 mg,0,0,0,3.025 mg,0.561 mg,0.071 mg,0.060 mg,2485.00 IU,0,0,9.7 mg,0,0,0,46.00 mg,0,0.61 mg,0,0,0,0,0,0,8.82 g,6.08 g,1.53 g,1834
13287,Bistro Bowl Chicken Caesar Salad,123,4,3559,McDONALD'S Bacon Ranch Salad with Crispy Chicken,100 g,6.3g,6.30 g,1.6g,22mg,273.00 mg,0,0,0,3.025 mg,0.561 mg,0.071 mg,0.060 mg,2485.00 IU,0,0,9.7 mg,0,0,0,46.00 mg,0,0.61 mg,0,0,0,0,0,0,8.82 g,6.08 g,1.53 g,1240
22359,Organic 50/50 Blend Salad,123,4,5659,"Formulated bar, mixed flavors, ZONE PERFECT CLASSIC CRUNCH BAR",100 g,14g,14.00 g,4.5g,8mg,520.00 mg,73.0 mg,160.00 mcg,160.00 mcg,20.000 mg,5.000 mg,1.700 mg,0.750 mg,3500.00 IU,4.20 mcg,2.000 mg,120.0 mg,0.00 IU,24.00 mg,1.6 mcg,200.00 mg,0.774 mg,3.60 mg,80.00 mg,0.846 mg,300.00 mg,250.00 mg,3.9 mcg,7.50 mg,30.00 g,45.00 g,27.00 g,1525
79,Wild Albacore Tuna No Salt Added,95,15,1883,"Fish, raw, bluefin, fresh, tuna",100 g,4.9g,4.90 g,1.3g,38mg,39.00 mg,65.0 mg,2.00 mcg,0.00 mcg,8.654 mg,1.054 mg,0.251 mg,0.241 mg,2183.00 IU,9.43 mcg,0.455 mg,0.0 mg,227.00 IU,1.00 mg,0.0 mcg,8.00 mg,0.086 mg,1.02 mg,50.00 mg,0.015 mg,254.00 mg,252.00 mg,36.5 mcg,0.60 mg,23.33 g,0.00 g,0.00 g,3585
4317,Solid White Albacore Tuna In Water,95,15,1883,"Fish, raw, bluefin, fresh, tuna",100 g,4.9g,4.90 g,1.3g,38mg,39.00 mg,65.0 mg,2.00 mcg,0.00 mcg,8.654 mg,1.054 mg,0.251 mg,0.241 mg,2183.00 IU,9.43 mcg,0.455 mg,0.0 mg,227.00 IU,1.00 mg,0.0 mcg,8.00 mg,0.086 mg,1.02 mg,50.00 mg,0.015 mg,254.00 mg,252.00 mg,36.5 mcg,0.60 mg,23.33 g,0.00 g,0.00 g,3152
21791,Mini Whole Wheat Pita Bread,128,3,1188,"Bread, whole-wheat, pita",100 g,1.7g,1.71 g,0.1g,0,527.00 mg,26.5 mg,35.00 mcg,0.00 mcg,2.840 mg,0.831 mg,0.080 mg,0.339 mg,6.00 IU,0.00 mcg,0.265 mg,0.0 mg,0.00 IU,0.61 mg,1.4 mcg,15.00 mg,0.290 mg,3.06 mg,69.00 mg,1.740 mg,180.00 mg,170.00 mg,44.0 mcg,1.52 mg,9.80 g,55.89 g,2.87 g,1626
40334,Organic White Pita Bread,128,3,1188,"Bread, whole-wheat, pita",100 g,1.7g,1.71 g,0.1g,0,527.00 mg,26.5 mg,35.00 mcg,0.00 mcg,2.840 mg,0.831 mg,0.080 mg,0.339 mg,6.00 IU,0.00 mcg,0.265 mg,0.0 mg,0.00 IU,0.61 mg,1.4 mcg,15.00 mg,0.290 mg,3.06 mg,69.00 mg,1.740 mg,180.00 mg,170.00 mg,44.0 mcg,1.52 mg,9.80 g,55.89 g,2.87 g,1609
43073,Whole Wheat Pita Bread,128,3,1188,"Bread, whole-wheat, pita",100 g,1.7g,1.71 g,0.1g,0,527.00 mg,26.5 mg,35.00 mcg,0.00 mcg,2.840 mg,0.831 mg,0.080 mg,0.339 mg,6.00 IU,0.00 mcg,0.265 mg,0.0 mg,0.00 IU,0.61 mg,1.4 mcg,15.00 mg,0.290 mg,3.06 mg,69.00 mg,1.740 mg,180.00 mg,170.00 mg,44.0 mcg,1.52 mg,9.80 g,55.89 g,2.87 g,1284
44795,Minneola Tangelo,24,4,655,Triticale,100 g,2.1g,2.09 g,0.4g,0,5.00 mg,0,73.00 mcg,0.00 mcg,1.430 mg,1.323 mg,0.134 mg,0.416 mg,0.00 IU,0.00 mcg,0.138 mg,0.0 mg,0.00 IU,0.90 mg,0,37.00 mg,0.457 mg,2.57 mg,130.00 mg,3.210 mg,358.00 mg,332.00 mg,0,3.45 mg,13.05 g,72.13 g,0,2635
6104,Whole Milk Plain Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,15267
7054,Low Fat Plain Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,5934
7676,Organic Lowfat Plain Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,3303
8061,Pineapple Yogurt 2%,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,2029
8309,Nonfat Icelandic Style Strawberry Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,10663
10831,Yobaby Organic Plain Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,8337
11619,Dairy Free Coconut Milk Chocolate Yogurt Alternative,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1441
11737,Organic Lemon Lowfat Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,3959
11974,Goat Milk Yogurt Vanilla,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1224
12395,Plain Goat Milk Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,4778
13263,Non Fat Acai & Mixed Berries Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,8662
13351,Total 0% Peach Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,3686
15070,Low Fat Vanilla Non Dairy Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1064
15604,Fat Free Plain Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,2763
15842,Dairy Free Coconut Milk Yogurt Alternative,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1763
17988,Fat Free Vanilla Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1359
18224,Organic Low Fat Plain Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1812
19097,Light Harvest Peach Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1414
19875,Organic Yogurt Original Plain,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1530
22367,Total 0% Cherry Nonfat Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,3013
23430,Sheep Milk Vanilla Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1237
23986,Grassfed Whole Milk Plain Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,2732
24535,Plain Whole Milk Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,7338
24799,Vanilla Skyr Nonfat Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,18142
25138,Organic Plain Greek Whole Milk Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,11552
25598,Organic Plain French Style Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1273
25653,Organic Plain Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,2546
26915,Organic Lowfat Yogurt Banana Vanilla,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,4429
29672,Lactose Free Low Fat Vanilla Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,2174
32230,Organic Greek Fat Free Plain Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,2370
32515,Whole Milk Blended Cherry Greek Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1094
36676,Organic Plain Nonfat Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1506
37141,Dairy Free Coconut Milk Vanilla Yogurt Alternative,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,3456
37947,Organic Peach Lowfat Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,4244
38579,Original Style Yoghurt Plain,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,2102
40001,Vanilla 0% Milkfat Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,4596
40156,Sheep Milk Plain Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1175
42445,Organic Plain Whole Milk Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,13732
43988,Plain Low Fat Australian Style Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1678
45106,Low Fat Strawberry Yogurt Tubes,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,6135
45570,Organic Greek Plain Nonfat Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,6812
45946,Organic Greek Plain Lowfat Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,3545
48577,Cream Top Smooth Coffee Yogurt,120,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,1706
49026,Plain Almond Milk Yogurt,84,16,130,SILK Plain soy yogurt,100 g,1.8g,1.76 g,0.2g,0,13.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,13.2 mg,53.00 IU,0,0,132.00 mg,0,0,0,0,0,0,0,0,2.64 g,9.69 g,5.29 g,4160
6873,Organic Iceberg Lettuce,83,4,3495,"Lettuce, raw, iceberg (includes crisphead types)",100 g,0.1g,0.14 g,,0,10.00 mg,6.7 mg,29.00 mcg,0.00 mcg,0.123 mg,0.091 mg,0.025 mg,0.041 mg,502.00 IU,0.00 mcg,0.042 mg,2.8 mg,0.00 IU,0.18 mg,24.1 mcg,18.00 mg,0.025 mg,0.41 mg,7.00 mg,0.125 mg,20.00 mg,141.00 mg,0.1 mcg,0.15 mg,0.90 g,2.97 g,1.97 g,14476
28993,Iceberg Lettuce,83,4,3495,"Lettuce, raw, iceberg (includes crisphead types)",100 g,0.1g,0.14 g,,0,10.00 mg,6.7 mg,29.00 mcg,0.00 mcg,0.123 mg,0.091 mg,0.025 mg,0.041 mg,502.00 IU,0.00 mcg,0.042 mg,2.8 mg,0.00 IU,0.18 mg,24.1 mcg,18.00 mg,0.025 mg,0.41 mg,7.00 mg,0.125 mg,20.00 mg,141.00 mg,0.1 mcg,0.15 mg,0.90 g,2.97 g,1.97 g,12698
32467,Organic Living Butter Lettuce,83,4,3495,"Lettuce, raw, iceberg (includes crisphead types)",100 g,0.1g,0.14 g,,0,10.00 mg,6.7 mg,29.00 mcg,0.00 mcg,0.123 mg,0.091 mg,0.025 mg,0.041 mg,502.00 IU,0.00 mcg,0.042 mg,2.8 mg,0.00 IU,0.18 mg,24.1 mcg,18.00 mg,0.025 mg,0.41 mg,7.00 mg,0.125 mg,20.00 mg,141.00 mg,0.1 mcg,0.15 mg,0.90 g,2.97 g,1.97 g,3658
38881,Shredded Iceberg Lettuce,123,4,3495,"Lettuce, raw, iceberg (includes crisphead types)",100 g,0.1g,0.14 g,,0,10.00 mg,6.7 mg,29.00 mcg,0.00 mcg,0.123 mg,0.091 mg,0.025 mg,0.041 mg,502.00 IU,0.00 mcg,0.042 mg,2.8 mg,0.00 IU,0.18 mg,24.1 mcg,18.00 mg,0.025 mg,0.41 mg,7.00 mg,0.125 mg,20.00 mg,141.00 mg,0.1 mcg,0.15 mg,0.90 g,2.97 g,1.97 g,1136
5385,Country White Bread,112,3,295,"Bread, white wheat",100 g,2.2g,2.15 g,0.6g,0,478.00 mg,8.1 mg,127.00 mcg,49.00 mcg,4.455 mg,0.455 mg,0.255 mg,0.510 mg,4.00 IU,0.00 mcg,0.080 mg,0.0 mg,0.00 IU,0.38 mg,7.7 mcg,684.00 mg,0.149 mg,4.89 mg,26.00 mg,0.634 mg,103.00 mg,127.00 mg,16.1 mcg,0.95 mg,10.66 g,43.91 g,5.00 g,4440
9666,Country Morning White Bread,112,3,295,"Bread, white wheat",100 g,2.2g,2.15 g,0.6g,0,478.00 mg,8.1 mg,127.00 mcg,49.00 mcg,4.455 mg,0.455 mg,0.255 mg,0.510 mg,4.00 IU,0.00 mcg,0.080 mg,0.0 mg,0.00 IU,0.38 mg,7.7 mcg,684.00 mg,0.149 mg,4.89 mg,26.00 mg,0.634 mg,103.00 mg,127.00 mg,16.1 mcg,0.95 mg,10.66 g,43.91 g,5.00 g,4348
12011,12 Grain Bread,112,3,295,"Bread, white wheat",100 g,2.2g,2.15 g,0.6g,0,478.00 mg,8.1 mg,127.00 mcg,49.00 mcg,4.455 mg,0.455 mg,0.255 mg,0.510 mg,4.00 IU,0.00 mcg,0.080 mg,0.0 mg,0.00 IU,0.38 mg,7.7 mcg,684.00 mg,0.149 mg,4.89 mg,26.00 mg,0.634 mg,103.00 mg,127.00 mg,16.1 mcg,0.95 mg,10.66 g,43.91 g,5.00 g,1840
24235,Honey Wheat Enriched Bread,112,3,295,"Bread, white wheat",100 g,2.2g,2.15 g,0.6g,0,478.00 mg,8.1 mg,127.00 mcg,49.00 mcg,4.455 mg,0.455 mg,0.255 mg,0.510 mg,4.00 IU,0.00 mcg,0.080 mg,0.0 mg,0.00 IU,0.38 mg,7.7 mcg,684.00 mg,0.149 mg,4.89 mg,26.00 mg,0.634 mg,103.00 mg,127.00 mg,16.1 mcg,0.95 mg,10.66 g,43.91 g,5.00 g,4774
